time,temperature_2m,relative_humidity_2m,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,weather_code
2023-06-03 06:00:00,29.6,50,0.0,0.0,997.9,10.9,261,0
2023-06-03 07:00:00,31.7,43,0.0,0.0,998.7,10.8,274,0
2023-06-03 08:00:00,33.9,36,0.0,0.0,999.3,12.1,287,0
2023-06-03 09:00:00,36.0,31,0.0,0.0,999.4,13.2,296,0
2023-06-03 10:00:00,37.8,26,0.0,0.0,999.1,14.8,299,0
2023-06-03 11:00:00,39.0,23,0.0,0.0,998.6,15.1,295,0
2023-06-03 12:00:00,39.9,20,0.0,0.0,997.6,16.1,299,0
2023-06-03 13:00:00,40.4,18,0.0,0.0,996.6,18.0,303,0
2023-06-03 14:00:00,40.4,17,0.0,0.0,995.8,20.5,298,0
2023-06-03 15:00:00,40.0,18,0.0,0.0,995.1,21.3,296,0
2023-06-03 16:00:00,38.8,21,0.0,0.0,994.7,21.7,294,0
2023-06-03 17:00:00,36.9,24,0.0,0.0,995.8,17.4,300,0
2023-06-03 18:00:00,35.2,27,0.0,0.0,995.9,14.6,308,0
2023-06-03 19:00:00,34.0,28,0.0,0.0,996.5,13.3,303,0
2023-06-03 20:00:00,32.9,31,0.0,0.0,996.9,10.7,290,0
2023-06-03 21:00:00,31.7,35,0.0,0.0,997.5,8.9,291,0
2023-06-03 22:00:00,30.7,39,0.0,0.0,998.0,9.6,283,0
2023-06-03 23:00:00,30.1,41,0.0,0.0,997.6,10.0,291,0
2023-06-04 00:00:00,29.8,41,0.0,0.0,997.1,10.1,297,0
2023-06-04 01:00:00,29.0,44,0.0,0.0,996.5,7.9,294,0
2023-06-04 02:00:00,28.0,48,0.0,0.0,996.5,6.7,286,0
2023-06-04 03:00:00,27.2,52,0.0,0.0,996.6,7.0,282,0
2023-06-04 04:00:00,26.1,57,0.0,0.0,997.1,8.8,282,0
2023-06-04 05:00:00,28.5,55,0.0,0.0,997.5,5.2,304,0
2023-06-04 06:00:00,30.5,50,0.0,0.0,998.2,8.9,297,0
2023-06-04 07:00:00,32.8,44,0.0,0.0,999.2,8.4,320,0
2023-06-04 08:00:00,34.2,40,0.0,0.0,999.7,4.5,346,0
2023-06-04 09:00:00,35.8,37,0.0,0.0,999.6,2.2,360,0
2023-06-04 10:00:00,37.7,30,0.0,0.0,998.8,4.6,309,0
2023-06-04 11:00:00,39.3,23,0.0,0.0,998.1,9.7,309,0
2023-06-04 12:00:00,40.2,20,0.0,0.0,996.8,14.7,306,0
2023-06-04 13:00:00,40.6,18,0.0,0.0,995.6,18.2,304,0
2023-06-04 14:00:00,40.4,17,0.0,0.0,994.5,19.6,306,0
2023-06-04 15:00:00,40.2,17,0.0,0.0,993.6,20.5,301,0
2023-06-04 16:00:00,39.4,18,0.0,0.0,993.3,21.7,302,0
2023-06-04 17:00:00,37.8,21,0.0,0.0,993.9,13.1,302,0
2023-06-04 18:00:00,35.6,26,0.0,0.0,994.1,8.7,308,0
2023-06-04 19:00:00,33.4,31,0.0,0.0,994.7,7.9,317,0
2023-06-04 20:00:00,32.1,35,0.0,0.0,995.4,7.5,305,0
2023-06-04 21:00:00,30.6,40,0.0,0.0,995.8,10.3,299,0
2023-06-04 22:00:00,30.1,41,0.0,0.0,996.2,9.8,306,0
2023-06-04 23:00:00,30.2,40,0.0,0.0,996.0,7.9,317,0
2023-06-05 00:00:00,29.3,43,0.0,0.0,995.5,7.4,313,0
2023-06-05 01:00:00,29.1,45,0.0,0.0,994.9,8.7,308,0
2023-06-05 02:00:00,28.7,45,0.0,0.0,994.8,8.0,324,0
2023-06-05 03:00:00,27.0,52,0.0,0.0,994.7,9.2,334,0
2023-06-05 04:00:00,26.4,58,0.0,0.0,995.3,8.2,29,0
2023-06-05 05:00:00,27.7,52,0.0,0.0,996.2,5.4,352,0
2023-06-05 06:00:00,29.3,48,0.0,0.0,996.9,4.0,333,1
2023-06-05 07:00:00,31.6,40,0.0,0.0,997.0,7.3,303,0
2023-06-05 08:00:00,34.5,33,0.0,0.0,997.4,9.9,280,0
2023-06-05 09:00:00,36.7,30,0.0,0.0,997.7,13.8,277,0
2023-06-05 10:00:00,38.3,27,0.0,0.0,997.6,10.8,300,1
2023-06-05 11:00:00,39.3,25,0.0,0.0,997.4,11.8,308,0
2023-06-05 12:00:00,39.7,23,0.0,0.0,996.6,14.4,307,2
2023-06-05 13:00:00,39.5,23,0.0,0.0,995.5,17.7,297,2
2023-06-05 14:00:00,37.9,26,0.0,0.0,995.1,16.7,289,2
2023-06-05 15:00:00,38.6,26,0.0,0.0,994.1,11.6,275,1
2023-06-05 16:00:00,38.1,27,0.0,0.0,993.8,14.2,300,0
2023-06-05 17:00:00,36.9,28,0.0,0.0,993.9,5.5,328,0
2023-06-05 18:00:00,34.0,38,0.0,0.0,994.6,8.7,330,0
2023-06-05 19:00:00,32.7,41,0.0,0.0,994.8,8.7,336,0
2023-06-05 20:00:00,33.0,41,0.0,0.0,995.5,4.6,288,0
2023-06-05 21:00:00,31.5,46,0.0,0.0,996.2,5.5,247,0
2023-06-05 22:00:00,33.1,39,0.0,0.0,996.5,3.0,256,0
2023-06-05 23:00:00,32.8,40,0.0,0.0,996.0,4.4,305,0
2023-06-06 00:00:00,29.9,51,0.0,0.0,995.5,7.6,329,0
2023-06-06 01:00:00,29.7,52,0.0,0.0,995.0,6.7,344,0
2023-06-06 02:00:00,30.9,48,0.0,0.0,994.7,3.8,343,0
2023-06-06 03:00:00,29.7,52,0.0,0.0,994.9,2.2,180,0
2023-06-06 04:00:00,27.8,61,0.0,0.0,995.4,5.9,313,0
2023-06-06 05:00:00,29.2,56,0.0,0.0,995.4,6.2,291,0
2023-06-06 06:00:00,30.9,54,0.0,0.0,996.1,4.4,351,0
2023-06-06 07:00:00,33.1,49,0.0,0.0,996.6,5.6,315,0
2023-06-06 08:00:00,35.4,40,0.0,0.0,996.8,7.9,313,0
2023-06-06 09:00:00,37.2,34,0.0,0.0,996.9,9.2,329,0
2023-06-06 10:00:00,38.9,29,0.0,0.0,996.7,8.7,336,0
2023-06-06 11:00:00,40.1,25,0.0,0.0,996.0,10.5,322,1
2023-06-06 12:00:00,40.2,25,0.0,0.0,995.1,11.9,305,1
2023-06-06 13:00:00,40.4,25,0.0,0.0,994.2,16.1,304,1
2023-06-06 14:00:00,39.8,25,0.0,0.0,993.2,17.1,309,0
2023-06-06 15:00:00,39.7,25,0.0,0.0,992.2,14.6,308,0
2023-06-06 16:00:00,39.3,25,0.0,0.0,991.9,15.7,307,0
2023-06-06 17:00:00,38.3,29,0.0,0.0,991.8,11.6,306,0
2023-06-06 18:00:00,36.3,33,0.0,0.0,992.4,12.2,326,0
2023-06-06 19:00:00,34.7,36,0.0,0.0,993.3,7.4,313,0
2023-06-06 20:00:00,33.5,40,0.0,0.0,994.1,6.9,309,0
2023-06-06 21:00:00,33.0,40,0.0,0.0,994.7,7.1,315,0
2023-06-06 22:00:00,31.6,45,0.0,0.0,994.9,10.0,283,0
2023-06-06 23:00:00,31.0,47,0.0,0.0,994.8,7.2,252,0
2023-06-07 00:00:00,30.3,53,0.0,0.0,994.5,7.3,279,0
2023-06-07 01:00:00,29.5,59,0.0,0.0,994.1,9.0,286,0
2023-06-07 02:00:00,29.8,58,0.0,0.0,994.1,7.2,288,0
2023-06-07 03:00:00,29.5,57,0.0,0.0,994.3,7.4,284,0
2023-06-07 04:00:00,28.4,60,0.0,0.0,994.6,7.6,275,0
2023-06-07 05:00:00,28.7,61,0.0,0.0,995.0,6.4,313,0
2023-06-07 06:00:00,31.1,51,0.0,0.0,995.8,7.6,295,0
2023-06-07 07:00:00,33.5,44,0.0,0.0,996.4,6.0,287,0
2023-06-07 08:00:00,35.9,36,0.0,0.0,996.5,7.4,309,0
2023-06-07 09:00:00,37.8,29,0.0,0.0,996.5,7.9,317,0
2023-06-07 10:00:00,39.0,26,0.0,0.0,996.2,10.7,312,0
2023-06-07 11:00:00,39.8,24,0.0,0.0,995.4,12.9,306,0
2023-06-07 12:00:00,40.3,22,0.0,0.0,994.5,13.6,292,0
2023-06-07 13:00:00,40.5,21,0.0,0.0,993.4,15.0,281,0
2023-06-07 14:00:00,40.5,20,0.0,0.0,992.3,15.3,279,1
2023-06-07 15:00:00,40.2,19,0.0,0.0,991.7,17.2,281,0
2023-06-07 16:00:00,39.7,19,0.0,0.0,991.4,17.6,281,0
2023-06-07 17:00:00,38.5,21,0.0,0.0,991.8,14.9,263,0
2023-06-07 18:00:00,36.9,23,0.0,0.0,992.2,14.9,263,0
2023-06-07 19:00:00,35.4,25,0.0,0.0,992.6,15.5,274,0
2023-06-07 20:00:00,34.3,28,0.0,0.0,993.6,12.4,287,0
2023-06-07 21:00:00,32.8,31,0.0,0.0,994.2,9.3,298,0
2023-06-07 22:00:00,31.6,32,0.0,0.0,994.9,9.5,299,0
2023-06-07 23:00:00,31.5,31,0.0,0.0,994.6,10.3,299,0
2023-06-08 00:00:00,30.2,34,0.0,0.0,994.5,7.8,304,0
2023-06-08 01:00:00,29.4,37,0.0,0.0,993.9,7.9,294,0
2023-06-08 02:00:00,28.9,39,0.0,0.0,993.6,8.1,291,0
2023-06-08 03:00:00,28.2,42,0.0,0.0,993.7,7.6,295,0
2023-06-08 04:00:00,28.0,42,0.0,0.0,994.2,8.9,284,0
2023-06-08 05:00:00,28.3,45,0.0,0.0,995.3,8.6,292,0
2023-06-08 06:00:00,30.3,41,0.0,0.0,995.7,9.4,310,0
2023-06-08 07:00:00,32.5,34,0.0,0.0,996.1,7.4,309,0
2023-06-08 08:00:00,35.0,29,0.0,0.0,996.3,10.3,295,0
2023-06-08 09:00:00,37.4,26,0.0,0.0,996.3,11.8,301,0
2023-06-08 10:00:00,39.2,22,0.0,0.0,996.1,10.7,312,1
2023-06-08 11:00:00,40.6,19,0.0,0.0,995.5,11.3,307,2
2023-06-08 12:00:00,41.4,17,0.0,0.0,994.4,15.8,294,0
2023-06-08 13:00:00,41.6,17,0.0,0.0,993.2,19.6,290,0
2023-06-08 14:00:00,41.5,16,0.0,0.0,992.4,21.3,289,0
2023-06-08 15:00:00,41.2,16,0.0,0.0,991.6,20.7,283,0
2023-06-08 16:00:00,40.5,16,0.0,0.0,991.1,19.6,277,0
2023-06-08 17:00:00,39.1,18,0.0,0.0,990.9,18.0,271,0
2023-06-08 18:00:00,37.2,22,0.0,0.0,991.3,16.3,265,0
2023-06-08 19:00:00,35.9,24,0.0,0.0,992.5,15.5,271,0
2023-06-08 20:00:00,35.4,25,0.0,0.0,992.6,16.2,283,0
2023-06-08 21:00:00,34.2,27,0.0,0.0,993.2,13.2,281,0
2023-06-08 22:00:00,33.1,29,0.0,0.0,993.3,11.9,273,3
2023-06-08 23:00:00,32.1,30,0.0,0.0,993.1,11.2,266,0
2023-06-09 00:00:00,31.2,31,0.0,0.0,992.6,10.8,268,3
2023-06-09 01:00:00,30.1,34,0.0,0.0,992.1,9.0,268,3
2023-06-09 02:00:00,29.8,36,0.0,0.0,991.8,10.5,278,3
2023-06-09 03:00:00,29.1,38,0.0,0.0,991.7,9.9,280,3
2023-06-09 04:00:00,28.6,39,0.0,0.0,991.9,9.6,290,3
2023-06-09 05:00:00,27.2,53,0.0,0.0,992.5,7.6,357,3
2023-06-09 06:00:00,30.1,43,0.0,0.0,993.5,6.8,245,3
2023-06-09 07:00:00,32.4,36,0.0,0.0,993.8,8.0,275,0
2023-06-09 08:00:00,35.1,30,0.0,0.0,993.5,10.2,293,3
2023-06-09 09:00:00,37.7,26,0.0,0.0,993.7,12.0,309,3
2023-06-09 10:00:00,39.4,23,0.0,0.0,993.4,10.6,325,3
2023-06-09 11:00:00,41.0,18,0.0,0.0,992.7,11.2,320,0
2023-06-09 12:00:00,41.7,16,0.0,0.0,991.6,12.5,303,0
2023-06-09 13:00:00,42.0,15,0.0,0.0,990.3,15.8,287,0
2023-06-09 14:00:00,41.8,15,0.0,0.0,989.5,18.6,280,0
2023-06-09 15:00:00,41.3,15,0.0,0.0,988.9,18.8,273,0
2023-06-09 16:00:00,40.7,16,0.0,0.0,988.9,16.0,261,0
2023-06-09 17:00:00,39.5,17,0.0,0.0,989.0,13.9,239,0
2023-06-09 18:00:00,37.3,21,0.0,0.0,989.4,11.7,227,0
2023-06-09 19:00:00,36.0,22,0.0,0.0,989.9,12.0,221,0
2023-06-09 20:00:00,34.8,24,0.0,0.0,990.5,10.3,245,0
2023-06-09 21:00:00,32.9,32,0.0,0.0,991.7,12.5,44,0
2023-06-09 22:00:00,32.1,57,0.0,0.0,992.1,20.1,114,0
2023-06-09 23:00:00,31.5,62,0.0,0.0,992.5,13.7,108,0
2023-06-10 00:00:00,31.3,62,0.0,0.0,991.8,12.6,121,2
2023-06-10 01:00:00,31.1,60,0.0,0.0,991.3,14.2,120,0
2023-06-10 02:00:00,30.5,58,0.0,0.0,991.1,14.1,122,0
2023-06-10 03:00:00,29.8,57,0.0,0.0,991.0,10.5,128,0
2023-06-10 04:00:00,29.0,60,0.0,0.0,991.1,9.1,97,0
2023-06-10 05:00:00,28.1,73,0.0,0.0,991.4,21.2,69,0
2023-06-10 06:00:00,29.3,75,0.0,0.0,992.2,12.9,77,0
2023-06-10 07:00:00,31.0,69,0.0,0.0,992.8,12.4,80,0
2023-06-10 08:00:00,33.3,61,0.0,0.0,992.7,12.4,80,0
2023-06-10 09:00:00,35.5,51,0.0,0.0,992.4,10.2,80,0
2023-06-10 10:00:00,37.6,42,0.0,0.0,992.1,6.8,72,0
2023-06-10 11:00:00,39.2,35,0.0,0.0,991.4,5.1,39,0
2023-06-10 12:00:00,40.2,27,0.0,0.0,990.6,9.0,358,0
2023-06-10 13:00:00,40.9,24,0.0,0.0,989.6,7.0,348,0
2023-06-10 14:00:00,41.6,22,0.0,0.0,988.5,10.9,297,0
2023-06-10 15:00:00,41.3,22,0.0,0.0,987.8,17.3,282,0
2023-06-10 16:00:00,40.5,23,0.0,0.0,987.6,17.9,280,0
2023-06-10 17:00:00,39.0,28,0.0,0.0,988.2,15.3,279,0
2023-06-10 18:00:00,37.5,31,0.0,0.0,988.8,14.5,293,0
2023-06-10 19:00:00,36.2,34,0.0,0.0,989.6,13.2,299,0
2023-06-10 20:00:00,35.1,39,0.0,0.0,990.7,6.2,353,0
2023-06-10 21:00:00,34.0,50,0.0,0.0,991.4,16.5,100,0
2023-06-10 22:00:00,33.5,56,0.0,0.0,991.8,16.2,91,0
2023-06-10 23:00:00,32.7,59,0.0,0.0,991.7,16.6,92,0
2023-06-11 00:00:00,32.0,62,0.0,0.0,991.0,14.8,96,0
2023-06-11 01:00:00,31.4,64,0.0,0.0,990.4,13.1,99,0
2023-06-11 02:00:00,30.9,67,0.0,0.0,990.5,12.1,80,0
2023-06-11 03:00:00,30.5,68,0.0,0.0,990.5,14.5,76,0
2023-06-11 04:00:00,29.6,71,0.0,0.0,990.9,17.1,60,0
2023-06-11 05:00:00,29.4,76,0.0,0.0,991.4,18.0,53,0
2023-06-11 06:00:00,29.9,75,0.0,0.0,991.4,12.8,80,0
2023-06-11 07:00:00,31.8,68,0.0,0.0,992.0,10.5,74,0
2023-06-11 08:00:00,33.9,61,0.0,0.0,992.0,11.1,65,0
2023-06-11 09:00:00,35.6,54,0.0,0.0,991.9,9.3,62,0
2023-06-11 10:00:00,37.4,48,0.0,0.0,991.4,5.6,63,0
2023-06-11 11:00:00,39.0,41,0.0,0.0,990.8,3.4,342,0
2023-06-11 12:00:00,40.4,33,0.0,0.0,989.7,14.0,305,1
2023-06-11 13:00:00,39.6,33,0.0,0.0,988.9,23.7,317,1
2023-06-11 14:00:00,40.2,31,0.0,0.0,987.8,13.4,301,1
2023-06-11 15:00:00,40.6,30,0.0,0.0,987.3,19.5,289,1
2023-06-11 16:00:00,40.0,29,0.0,0.0,987.1,21.1,303,1
2023-06-11 17:00:00,39.6,30,0.0,0.0,987.6,15.4,303,1
2023-06-11 18:00:00,38.4,33,0.0,0.0,988.2,17.7,309,1
2023-06-11 19:00:00,37.5,35,0.0,0.0,988.7,10.2,342,1
2023-06-11 20:00:00,35.9,39,0.0,0.0,989.7,5.8,330,0
2023-06-11 21:00:00,35.7,40,0.0,0.0,990.8,2.5,278,0
2023-06-11 22:00:00,33.6,46,0.0,0.0,991.1,5.0,120,0
2023-06-11 23:00:00,32.8,52,0.0,0.0,991.1,6.6,103,1
2023-06-12 00:00:00,32.2,60,0.0,0.0,990.6,6.5,109,0
2023-06-12 01:00:00,31.6,64,0.0,0.0,990.3,11.6,74,0
2023-06-12 02:00:00,31.0,66,0.0,0.0,990.2,12.6,87,0
2023-06-12 03:00:00,29.6,73,0.0,0.0,990.4,15.9,72,0
2023-06-12 04:00:00,27.9,77,0.0,0.0,991.0,15.8,78,0
2023-06-12 05:00:00,28.4,82,0.0,0.0,991.0,18.3,74,0
2023-06-12 06:00:00,28.7,79,0.0,0.0,991.5,15.9,65,0
2023-06-12 07:00:00,30.4,70,0.0,0.0,992.3,15.4,79,0
2023-06-12 08:00:00,33.1,60,0.0,0.0,992.5,13.5,99,0
2023-06-12 09:00:00,35.7,51,0.0,0.0,992.3,11.6,112,0
2023-06-12 10:00:00,37.8,43,0.0,0.0,991.6,2.6,74,0
2023-06-12 11:00:00,39.4,37,0.0,0.0,991.2,6.6,331,0
2023-06-12 12:00:00,40.7,32,0.0,0.0,990.3,14.5,293,1
2023-06-12 13:00:00,41.0,31,0.0,0.0,989.4,15.8,300,1
2023-06-12 14:00:00,41.2,28,0.0,0.0,988.5,18.2,309,0
2023-06-12 15:00:00,41.0,27,0.0,0.0,987.9,18.1,319,0
2023-06-12 16:00:00,40.8,25,0.0,0.0,987.7,16.3,319,1
2023-06-12 17:00:00,39.4,27,0.0,0.0,987.9,16.1,286,0
2023-06-12 18:00:00,38.2,30,0.0,0.0,988.4,13.1,279,0
2023-06-12 19:00:00,36.5,34,0.0,0.0,989.3,7.9,321,0
2023-06-12 20:00:00,35.0,41,0.0,0.0,990.8,12.6,53,0
2023-06-12 21:00:00,31.6,64,0.0,0.0,991.9,15.8,78,1
2023-06-12 22:00:00,31.8,65,0.0,0.0,992.2,17.3,95,0
2023-06-12 23:00:00,31.7,66,0.0,0.0,991.9,17.3,102,0
2023-06-13 00:00:00,31.3,69,0.0,0.0,991.4,15.0,101,0
2023-06-13 01:00:00,30.8,72,0.0,0.0,990.9,13.3,88,0
2023-06-13 02:00:00,30.3,73,0.0,0.0,990.4,13.4,82,0
2023-06-13 03:00:00,30.0,73,0.0,0.0,990.4,12.8,74,1
2023-06-13 04:00:00,29.2,77,0.0,0.0,990.7,13.4,63,0
2023-06-13 05:00:00,30.5,80,0.0,0.0,990.3,12.7,75,0
2023-06-13 06:00:00,31.2,75,0.0,0.0,990.7,13.3,88,0
2023-06-13 07:00:00,32.4,70,0.0,0.0,990.9,13.3,92,0
2023-06-13 08:00:00,33.8,63,0.0,0.0,991.2,12.9,72,0
2023-06-13 09:00:00,35.5,55,0.0,0.0,991.2,8.4,83,0
2023-06-13 10:00:00,37.3,49,0.0,0.0,990.6,4.9,36,0
2023-06-13 11:00:00,39.2,41,0.0,0.0,989.9,11.5,328,0
2023-06-13 12:00:00,40.8,33,0.0,0.0,988.9,16.3,313,0
2023-06-13 13:00:00,41.8,27,0.0,0.0,987.7,23.3,302,1
2023-06-13 14:00:00,42.0,25,0.0,0.0,986.6,27.0,297,1
2023-06-13 15:00:00,41.3,27,0.0,0.0,986.3,26.6,293,0
2023-06-13 16:00:00,40.2,29,0.0,0.0,986.2,28.5,295,0
2023-06-13 17:00:00,39.4,32,0.0,0.0,986.8,22.5,297,0
2023-06-13 18:00:00,38.3,36,0.0,0.0,987.1,13.9,323,1
2023-06-13 19:00:00,36.8,39,0.0,0.0,987.8,9.1,7,0
2023-06-13 20:00:00,35.1,44,0.0,0.0,988.6,6.1,332,0
2023-06-13 21:00:00,34.3,47,0.0,0.0,989.8,13.0,51,0
2023-06-13 22:00:00,33.2,57,0.0,0.0,990.5,17.1,112,0
2023-06-13 23:00:00,32.6,61,0.0,0.0,990.5,14.2,111,0
2023-06-14 00:00:00,32.0,64,0.0,0.0,989.7,14.5,120,0
2023-06-14 01:00:00,31.7,66,0.0,0.0,989.0,11.7,133,0
2023-06-14 02:00:00,31.3,67,0.0,0.0,988.6,7.1,150,0
2023-06-14 03:00:00,30.6,68,0.0,0.0,988.4,4.8,153,0
2023-06-14 04:00:00,30.5,61,0.0,0.0,989.2,6.8,270,0
2023-06-14 05:00:00,29.8,78,0.0,0.0,989.9,12.0,83,0
2023-06-14 06:00:00,30.7,75,0.0,0.0,991.0,9.3,103,1
2023-06-14 07:00:00,33.2,62,0.0,0.0,991.5,5.8,176,0
2023-06-14 08:00:00,37.1,36,0.0,0.0,991.4,14.3,260,0
2023-06-14 09:00:00,39.1,31,0.0,0.0,991.2,20.2,281,0
2023-06-14 10:00:00,41.0,27,0.0,0.0,990.6,24.6,288,1
2023-06-14 11:00:00,42.4,22,0.0,0.0,990.1,31.9,294,2
2023-06-14 12:00:00,42.6,20,0.0,0.0,989.2,34.4,291,1
2023-06-14 13:00:00,43.1,19,0.0,0.0,988.2,33.5,297,2
2023-06-14 14:00:00,43.3,18,0.0,0.0,987.3,32.6,293,1
2023-06-14 15:00:00,42.9,19,0.0,0.0,987.0,32.9,295,2
2023-06-14 16:00:00,42.1,21,0.0,0.0,986.8,30.6,300,2
2023-06-14 17:00:00,40.7,23,0.0,0.0,987.5,23.8,299,0
2023-06-14 18:00:00,39.7,24,0.0,0.0,988.3,23.2,303,0
2023-06-14 19:00:00,38.5,26,0.0,0.0,988.9,20.0,308,0
2023-06-14 20:00:00,38.0,27,0.0,0.0,989.3,18.8,302,0
2023-06-14 21:00:00,36.8,30,0.0,0.0,990.1,13.0,289,0
2023-06-14 22:00:00,34.7,35,0.0,0.0,990.5,7.9,267,0
2023-06-14 23:00:00,33.7,37,0.0,0.0,990.3,9.6,250,0
2023-06-15 00:00:00,33.6,34,0.0,0.0,990.0,7.3,250,2
2023-06-15 01:00:00,34.8,33,0.0,0.0,989.5,12.0,263,1
2023-06-15 02:00:00,34.3,36,0.0,0.0,989.0,13.7,265,1
2023-06-15 03:00:00,34.3,36,0.0,0.0,989.1,15.6,251,1
2023-06-15 04:00:00,34.4,34,0.0,0.0,989.3,19.2,247,1
2023-06-15 05:00:00,34.6,39,0.0,0.0,989.3,14.6,261,1
2023-06-15 06:00:00,36.2,36,0.0,0.0,990.1,19.1,254,0
2023-06-15 07:00:00,37.9,33,0.0,0.0,990.7,22.1,258,0
2023-06-15 08:00:00,39.5,30,0.0,0.0,991.2,28.5,274,0
2023-06-15 09:00:00,40.5,28,0.0,0.0,991.5,34.1,283,0
2023-06-15 10:00:00,41.4,25,0.0,0.0,991.3,34.6,284,1
2023-06-15 11:00:00,42.0,23,0.0,0.0,990.6,35.5,285,1
2023-06-15 12:00:00,42.3,22,0.0,0.0,989.9,36.9,289,1
2023-06-15 13:00:00,42.2,21,0.0,0.0,989.3,35.0,287,1
2023-06-15 14:00:00,41.9,22,0.0,0.0,988.7,35.1,289,1
2023-06-15 15:00:00,41.8,23,0.0,0.0,988.2,31.5,286,0
2023-06-15 16:00:00,41.8,23,0.0,0.0,987.5,28.4,279,0
2023-06-15 17:00:00,40.1,25,0.0,0.0,988.2,24.8,269,0
2023-06-15 18:00:00,39.1,28,0.0,0.0,988.6,23.1,267,1
2023-06-15 19:00:00,38.2,30,0.0,0.0,989.4,15.9,267,0
2023-06-15 20:00:00,37.3,31,0.0,0.0,990.4,14.9,285,0
2023-06-15 21:00:00,36.5,33,0.0,0.0,991.1,13.0,284,0
2023-06-15 22:00:00,36.1,34,0.0,0.0,991.7,16.2,287,0
2023-06-15 23:00:00,35.8,35,0.0,0.0,991.8,16.4,279,0
2023-06-16 00:00:00,35.0,36,0.0,0.0,990.9,15.1,269,0
2023-06-16 01:00:00,34.6,37,0.0,0.0,990.7,16.6,268,0
2023-06-16 02:00:00,34.2,38,0.0,0.0,990.6,14.6,279,0
2023-06-16 03:00:00,33.8,40,0.0,0.0,990.6,15.0,281,0
2023-06-16 04:00:00,33.4,41,0.0,0.0,991.1,16.6,275,0
2023-06-16 05:00:00,34.4,42,0.0,0.0,990.7,22.1,282,0
2023-06-16 06:00:00,35.5,40,0.0,0.0,991.6,23.2,283,0
2023-06-16 07:00:00,36.8,37,0.0,0.0,992.2,23.6,277,0
2023-06-16 08:00:00,38.1,35,0.0,0.0,992.6,25.2,280,0
2023-06-16 09:00:00,39.4,32,0.0,0.0,992.5,25.9,286,0
2023-06-16 10:00:00,40.8,29,0.0,0.0,992.2,28.9,289,0
2023-06-16 11:00:00,41.7,26,0.0,0.0,991.7,31.3,287,0
2023-06-16 12:00:00,42.2,25,0.0,0.0,990.6,32.4,289,1
2023-06-16 13:00:00,42.5,24,0.0,0.0,989.8,31.9,290,1
2023-06-16 14:00:00,42.3,23,0.0,0.0,989.0,30.6,291,1
2023-06-16 15:00:00,42.2,22,0.0,0.0,988.3,28.0,290,1
2023-06-16 16:00:00,41.9,21,0.0,0.0,987.9,26.3,292,0
2023-06-16 17:00:00,40.3,26,0.0,0.0,988.9,24.0,287,0
2023-06-16 18:00:00,39.2,28,0.0,0.0,989.5,20.1,291,0
2023-06-16 19:00:00,38.2,30,0.0,0.0,990.5,19.8,299,0
2023-06-16 20:00:00,37.3,31,0.0,0.0,991.7,14.5,297,0
2023-06-16 21:00:00,35.8,35,0.0,0.0,992.6,7.6,270,0
2023-06-16 22:00:00,35.4,36,0.0,0.0,992.8,12.6,246,0
2023-06-16 23:00:00,36.1,33,0.0,0.0,992.6,19.6,263,1
2023-06-17 00:00:00,35.6,34,0.0,0.0,992.0,15.5,266,0
2023-06-17 01:00:00,34.5,36,0.0,0.0,991.6,12.7,255,0
2023-06-17 02:00:00,34.3,36,0.0,0.0,991.3,14.2,261,0
2023-06-17 03:00:00,34.0,37,0.0,0.0,991.4,13.7,275,0
2023-06-17 04:00:00,33.4,38,0.0,0.0,991.9,13.0,270,0
2023-06-17 05:00:00,33.3,47,0.0,0.0,992.0,11.8,282,0
2023-06-17 06:00:00,34.8,44,0.0,0.0,992.8,10.8,296,0
2023-06-17 07:00:00,36.5,40,0.0,0.0,993.7,12.0,291,0
2023-06-17 08:00:00,38.1,36,0.0,0.0,994.1,13.0,298,0
2023-06-17 09:00:00,39.6,33,0.0,0.0,994.0,15.1,310,0
2023-06-17 10:00:00,41.4,27,0.0,0.0,993.6,20.7,301,1
2023-06-17 11:00:00,41.8,26,0.0,0.0,993.3,25.8,295,0
2023-06-17 12:00:00,42.1,26,0.0,0.0,992.3,26.5,291,1
2023-06-17 13:00:00,42.7,25,0.0,0.0,991.1,25.7,292,1
2023-06-17 14:00:00,42.6,24,0.0,0.0,990.2,24.4,292,0
2023-06-17 15:00:00,42.5,24,0.0,0.0,989.5,25.0,295,0
2023-06-17 16:00:00,42.0,24,0.0,0.0,989.1,22.5,297,0
2023-06-17 17:00:00,41.6,24,0.0,0.0,989.9,16.7,284,0
2023-06-17 18:00:00,40.0,27,0.0,0.0,990.7,13.0,289,1
2023-06-17 19:00:00,38.5,30,0.0,0.0,991.8,9.6,283,1
2023-06-17 20:00:00,37.9,32,0.0,0.0,992.5,12.7,278,0
2023-06-17 21:00:00,37.2,33,0.0,0.0,993.2,13.4,264,0
2023-06-17 22:00:00,36.4,35,0.0,0.0,993.7,10.0,285,0
2023-06-17 23:00:00,34.3,42,0.0,0.0,994.0,9.8,36,1
2023-06-18 00:00:00,32.6,58,0.0,0.0,993.6,11.8,70,0
2023-06-18 01:00:00,31.8,64,0.0,0.0,993.2,11.0,58,0
2023-06-18 02:00:00,31.2,67,0.0,0.0,993.1,11.2,50,0
